Date,Open,High,Low,Volume,Close
4/14/04,616000,616000,608000,804100,615000
4/15/04,615000,615000,615000,0,615000
4/16/04,610000,610000,592000,1106900,594000
4/19/04,595000,599000,591000,774200,599000
4/20/04,607000,615000,599000,683200,615000
4/21/04,613000,627000,608000,865900,625000
4/22/04,625000,631000,617000,738400,620000
4/23/04,625000,637000,622000,720200,637000
4/26/04,637000,638000,626000,561800,626000
4/27/04,626000,629000,615000,702000,618000
4/28/04,618000,619000,601000,795300,602000
4/29/04,585000,590000,572000,1216800,576000
4/30/04,560000,571000,549000,1382500,557000
5/3/04,557000,561000,546000,764900,556000
5/4/04,556000,564000,550000,951100,555000
5/5/04,555000,555000,555000,0,555000
5/6/04,548000,550000,526000,1161800,528000
5/7/04,525000,540000,518000,914900,540000
5/10/04,530000,534000,492000,1015500,509000
5/11/04,509000,516000,499000,1053200,501000
5/12/04,515000,530000,511000,905400,525000
5/13/04,520000,525000,507000,772100,507000
5/14/04,511000,516000,485500,1077100,491500
5/17/04,488000,492000,458000,1093000,458000
5/18/04,450500,478000,448000,1087000,473500
5/19/04,479000,506000,478500,829300,500000
5/20/04,496000,509000,487000,830800,494500
5/21/04,499500,502000,493500,449900,502000
5/24/04,514000,515000,506000,399900,511000
5/25/04,502000,503000,491500,542500,492000
5/26/04,492000,492000,492000,0,492000
5/27/04,511000,513000,505000,560700,506000
5/28/04,516000,520000,510000,510300,520000
5/31/04,517000,518000,499500,477500,506000
6/1/04,508000,517000,506000,310000,515000
6/2/04,510000,511000,499000,515900,502000
6/3/04,503000,507000,473500,1020000,473500
6/4/04,475000,481500,467000,679200,481000
6/7/04,492000,497000,488500,566200,496000
6/8/04,505000,507000,496000,413600,498000
6/9/04,504000,505000,480500,577000,483000
6/10/04,475000,479000,465000,1118600,468000
6/11/04,468000,468500,433000,1442200,436500
6/14/04,430000,444000,426500,929600,428500
6/15/04,430000,438500,421000,794400,438500
6/16/04,440000,451500,434500,748900,436000
6/17/04,439500,442000,429000,737100,442000
6/18/04,435000,444000,428000,524300,435500
6/21/04,440000,449000,437000,602800,446000
6/22/04,442000,444500,435500,428900,444000
6/23/04,450000,454000,443500,571100,449000
6/24/04,462000,472500,459000,723700,469500
6/25/04,474500,483000,471500,607200,482000
6/28/04,480000,480000,464500,537000,468000
6/29/04,460000,473500,458000,461000,471000
6/30/04,474500,479500,469500,519800,477000
7/1/04,476000,477500,464500,512300,465000
7/2/04,455000,455000,441000,717900,444000
7/5/04,444000,446500,433500,550000,443000
7/6/04,436500,446500,436500,457100,441000
7/7/04,425000,437000,420000,750000,437000
7/8/04,427000,432000,419500,1106800,420000
7/9/04,418000,425500,417500,775600,424000
7/12/04,426000,429500,422000,667700,423000
7/13/04,426500,433500,422000,515400,433500
7/14/04,429500,432500,416500,609000,418000
7/15/04,416000,419000,399500,1145500,408500
7/16/04,404000,423000,399500,961700,423000
7/19/04,415000,427500,414000,482500,426500
7/20/04,419000,423000,417000,404900,417000
7/21/04,426500,431500,425000,474800,429500
7/22/04,417500,418500,413500,622000,417500
7/23/04,417000,421500,415500,391000,418000
7/26/04,410000,420500,410000,327700,418000
7/27/04,414000,421000,410000,416800,420000
7/28/04,427000,429500,421000,469000,423000
7/29/04,415500,418000,410000,358900,411000
7/30/04,416500,419500,414000,390000,417000
8/2/04,417500,417500,408000,447600,408000
8/3/04,410000,415000,409000,287300,413000
8/4/04,405500,413000,403000,375900,413000
8/5/04,413000,423500,410500,431800,423000
8/6/04,415000,426000,414000,358400,419500
8/9/04,408000,419000,408000,506800,419000
8/10/04,417000,425500,416500,376400,424000
8/11/04,428000,430500,425500,368300,425500
8/12/04,423000,431000,421500,569700,431000
8/13/04,431000,440000,426000,496500,438000
8/16/04,436000,438000,426500,361400,430000
8/17/04,435000,436000,425500,287100,425500
8/18/04,429500,432000,422500,415000,430000
8/19/04,434500,442000,434000,559400,441500
8/20/04,439500,439500,433500,326200,434000
8/23/04,437000,439500,431000,435400,438000
8/24/04,439000,447000,434500,405000,445000
8/25/04,446000,453000,443000,457300,451000
8/26/04,455000,459000,453500,497100,456000
8/27/04,456000,460000,454000,402900,458500
8/30/04,458500,462500,455500,241600,458000
8/31/04,451000,454000,446500,468300,451000
9/1/04,451000,457000,447500,377300,453000
9/2/04,452000,456000,448000,352100,452000
9/3/04,446000,448000,436500,647700,436500
9/6/04,435000,436500,428500,473600,433500
9/7/04,434000,437000,432000,264400,434000
9/8/04,434000,440000,433500,345300,433500
9/9/04,433500,440000,431000,642000,439000
9/10/04,442000,459500,438000,875700,457500
9/13/04,463500,475000,462000,793300,475000
9/14/04,487000,488000,481000,811200,483500
9/15/04,477500,485000,477000,497300,478000
9/16/04,471000,486000,469000,587600,480000
9/17/04,480000,482000,468500,688900,469500
9/20/04,468500,476500,467000,469600,469000
9/21/04,473000,474500,469000,354300,474000
9/22/04,475000,479000,462500,392700,462500
9/23/04,458000,460000,454500,475100,460000
9/24/04,456000,461500,454000,346400,459000
9/27/04,459000,459000,459000,0,459000
9/28/04,459000,459000,459000,0,459000
9/29/04,459000,459000,459000,0,459000
9/30/04,453000,459000,453000,532000,458000
10/1/04,458000,463500,456000,530600,461000
10/4/04,471000,490000,471000,636600,490000
10/5/04,493000,493000,484000,463300,488000
10/6/04,489500,501000,485000,723000,494500
10/7/04,491000,494500,482000,362900,488000
10/8/04,483000,487500,474500,836000,476500
10/11/04,470500,472500,465500,768300,466500
10/12/04,464000,464000,446000,1061700,446000
10/13/04,447000,451000,446500,727800,449000
10/14/04,448000,448000,437000,1017000,444000
10/15/04,441000,446500,436500,1293900,437000
10/18/04,432000,436000,428000,742500,432500
10/19/04,440000,443500,436000,528200,438500
10/20/04,431000,439000,427500,498300,428500
10/21/04,428500,436000,427500,583300,429000
10/22/04,435000,441500,434000,465800,437500
10/25/04,433000,433000,424500,630600,428000
10/26/04,429500,433500,429000,274800,430000
10/27/04,433500,435000,424500,531900,429000
10/28/04,441000,442500,434000,453500,439500
10/29/04,438000,440000,432500,535200,439500
11/1/04,437500,441000,433000,227800,439500
11/2/04,436000,443000,436000,329000,440000
11/3/04,442000,455000,441000,504300,455000
11/4/04,456000,456500,448000,601600,448000
11/5/04,452000,454000,449500,641100,452500
11/8/04,458500,458500,440000,422800,440000
11/9/04,434500,437500,430000,535500,431000
11/10/04,432000,439000,432000,366000,439000
11/11/04,439000,443000,435500,610800,437000
11/12/04,449000,451000,443500,454000,448500
11/15/04,453000,460000,452500,380600,456500
11/16/04,459000,460000,455000,495000,455500
11/17/04,456000,462500,455500,439500,461500
11/18/04,465000,469500,460000,588500,463500
11/19/04,460000,466000,449500,445100,454000
11/22/04,442000,445500,436500,691500,440000
11/23/04,445000,445500,438000,464200,441000
11/24/04,438000,442000,434000,463000,439500
11/25/04,440000,444500,438000,443700,441000
11/26/04,438500,446000,431500,535000,433000
11/29/04,429000,431000,423500,625400,426000
11/30/04,427000,435000,425500,614000,434500
12/1/04,428500,430500,424500,433400,429000
12/2/04,436000,438000,427000,519900,428500
12/3/04,433000,434000,423000,692000,426000
12/6/04,425000,425000,418000,393300,418000
12/7/04,414500,418500,410500,535500,411000
12/8/04,405500,419500,403000,544300,419500
12/9/04,417000,420500,410000,801700,413000
12/10/04,411000,412000,404500,517600,406000
12/13/04,400000,403500,399000,490500,402000
12/14/04,402000,413500,402000,553600,412500
12/15/04,418000,428500,418000,669600,428500
12/16/04,433500,444000,432000,861800,440000
12/17/04,441000,444500,435500,450200,444000
12/20/04,437000,446000,437000,347000,445000
12/21/04,446000,447000,440000,299600,446000
12/22/04,448500,449500,442000,314700,442500
12/23/04,445000,446000,432000,317500,434500
12/24/04,434500,435000,430000,318300,433000
12/27/04,433000,437500,431500,235400,437500
12/28/04,436000,438000,431500,272700,436000
12/29/04,434000,444500,433500,342100,444500
12/30/04,443000,451000,443000,345300,450500
12/31/04,450500,450500,450500,0,450500
1/3/05,452500,453000,446000,218500,451000
1/4/05,450000,451000,446000,280300,447000
1/5/05,440000,443000,436500,467300,443000
1/6/05,439000,445500,435000,343000,435000
1/7/05,441000,441500,435500,272300,440500
1/10/05,442000,442000,437500,250100,438000
1/11/05,438000,442000,433500,557100,442000
1/12/05,443500,444000,440000,294400,442000
1/13/05,442000,447000,441000,473900,444000
1/14/05,440000,474000,439500,1438000,471500
1/17/05,490000,494500,482500,1235900,492500
1/18/05,490000,490500,484500,604800,486000
1/19/05,486000,488500,479000,457000,480000
1/20/05,480000,485000,475500,385400,480000
1/21/05,475000,486000,475000,300600,486000
1/24/05,482500,488000,477500,381400,488000
1/25/05,480000,485000,479000,363300,483500
1/26/05,485000,493500,484500,497700,490500
1/27/05,495000,495000,490500,399800,492000
1/28/05,491500,491500,480000,284400,489000
1/31/05,488000,495000,484000,329300,495000
2/1/05,495000,498500,491500,437100,491500
2/2/05,491500,494000,486500,395000,490500
2/3/05,486000,497000,486000,348900,496000
2/4/05,494000,498500,493000,257100,495500
2/7/05,506000,512000,503000,678700,510000
2/8/05,510000,510000,510000,0,510000
2/9/05,510000,510000,510000,0,510000
2/10/05,510000,510000,510000,0,510000
2/11/05,505000,509000,501000,517700,506000
2/14/05,513000,522000,510000,565300,517000
2/15/05,520000,521000,511000,534900,519000
2/16/05,522000,531000,518000,480200,520000
2/17/05,517000,522000,515000,350200,517000
2/18/05,518000,527000,514000,367100,527000
2/21/05,530000,532000,524000,468600,528000
2/22/05,528000,529000,518000,357100,522000
2/23/05,514000,516000,509000,394900,511000
2/24/05,510000,520000,507000,419700,519000
2/25/05,524000,529000,521000,417600,522000
2/28/05,530000,531000,521000,554100,527000
3/1/05,527000,527000,527000,0,527000
3/2/05,525000,528000,517000,548500,517000
3/3/05,515000,526000,512000,606700,519000
3/4/05,517000,517000,508000,488200,510000
3/7/05,515000,515000,500000,590300,507000
3/8/05,507000,508000,500000,527600,502000
3/9/05,499000,500000,491500,497800,500000
3/10/05,503000,508000,499500,632600,499500
3/11/05,507000,519000,504000,640200,519000
3/14/05,513000,516000,508000,416900,510000
3/15/05,512000,514000,499000,500600,502000
3/16/05,499000,504000,495500,370900,503000
3/17/05,493000,498500,492000,417500,496000
3/18/05,493000,498000,493000,255000,495000
3/21/05,491500,499000,490000,335400,492000
3/22/05,493000,501000,489500,315900,496000
3/23/05,493000,499500,491500,318400,498500
3/24/05,501000,506000,497500,402000,503000
3/25/05,505000,506000,500000,217500,505000
3/28/05,510000,511000,507000,179600,510000
3/29/05,510000,511000,500000,337100,502000
3/30/05,494000,499500,494000,362900,498000
3/31/05,506000,507000,501000,346700,502000
4/1/05,502000,516000,500000,453100,512000
4/4/05,512000,517000,510000,344300,517000
4/5/05,517000,517000,517000,0,517000
4/6/05,518000,520000,510000,410100,518000
4/7/05,518000,520000,515000,357100,518000
4/8/05,524000,525000,520000,278900,522000
4/11/05,522000,522000,516000,191300,517000
4/12/05,516000,520000,513000,207700,520000
4/13/05,518000,520000,516000,213500,518000
4/14/05,513000,514000,502000,663500,502000
4/15/05,500000,502000,489000,866900,491500
4/18/05,473500,481500,472000,864900,476000
4/19/05,477000,480000,474000,602900,474000
4/20/05,478500,483000,469000,657700,470000
4/21/05,462000,470000,457500,586400,466000
4/22/05,475000,476000,467000,334500,467000
4/25/05,462000,474500,462000,328700,474500
4/26/05,474500,474500,471000,187500,471000
4/27/05,463000,467000,461000,411800,464000
4/28/05,463000,463500,457000,394000,460000
4/29/05,452000,456500,449500,585500,452000
5/2/05,456000,458000,450000,236900,455500
5/3/05,455000,461500,452500,277400,455000
5/4/05,455000,467000,455000,346300,464500
5/5/05,464500,464500,464500,0,464500
5/6/05,466500,475500,466500,493600,474000
5/9/05,475000,477500,470500,400700,475000
5/10/05,478000,479500,475500,213500,477000
5/11/05,475000,475500,471500,346000,472000
5/12/05,474000,480000,474000,417200,475000
5/13/05,475000,485000,472000,410900,481500
5/16/05,485000,490000,484000,347000,488000
5/17/05,490000,493000,483500,363500,489500
5/18/05,494500,495000,489000,341900,489500
5/19/05,493000,501000,492500,508700,498500
5/20/05,499500,502000,495000,233700,498500
5/23/05,496000,498500,494500,160900,498000
5/24/05,496500,498500,493000,255000,495000
5/25/05,493500,496500,483500,426300,484500
5/26/05,481500,485000,479500,277900,482000
5/27/05,490000,493000,486500,375500,490000
5/30/05,490000,494000,490000,228700,493500
5/31/05,492500,494000,486500,445500,489000
6/1/05,483500,489500,483000,330900,489000
6/2/05,495000,495500,487500,366400,487500
6/3/05,488000,491500,485500,353500,488000
6/6/05,488000,488000,488000,0,488000
6/7/05,484000,485000,480000,482500,480500
6/8/05,478000,481000,475000,535700,477500
6/9/05,475500,480000,471500,750400,480000
6/10/05,480000,494500,477000,812900,491500
6/13/05,491500,499500,491500,455300,498000
6/14/05,498000,501000,494000,389900,496500
6/15/05,496500,500000,494500,449200,500000
6/16/05,500000,502000,497000,367900,498500
6/17/05,499000,499500,491500,478900,493500
6/20/05,493500,494000,489500,332100,490500
6/21/05,490500,491500,486000,405200,488000
6/22/05,488000,494000,487000,393000,493000
6/23/05,493000,499000,492000,519800,498000
6/24/05,496000,496000,489000,435600,491000
6/27/05,489000,489000,483000,561000,488500
6/28/05,488500,490500,485500,370600,489500
6/29/05,490000,492500,488000,383700,490000
6/30/05,490000,498000,490000,396700,494000
7/1/05,494000,501000,493000,531100,501000
7/4/05,505000,509000,501000,313100,503000
7/5/05,504000,507000,500000,186000,502000
7/6/05,503000,507000,503000,269100,504000
7/7/05,504000,519000,504000,638200,516000
7/8/05,517000,522000,516000,393300,516000
7/11/05,525000,535000,525000,691700,533000
7/12/05,540000,548000,537000,936700,541000
7/13/05,543000,547000,539000,509300,547000
7/14/05,549000,551000,547000,577700,547000
7/15/05,548000,550000,539000,522100,542000
7/18/05,543000,552000,541000,424400,549000
7/19/05,550000,562000,549000,675700,561000
7/20/05,562000,567000,555000,600500,558000
7/21/05,565000,568000,558000,535600,563000
7/22/05,559000,560000,546000,551500,552000
7/25/05,552000,557000,552000,369100,555000
7/26/05,556000,558000,547000,412600,551000
7/27/05,552000,559000,548000,368600,551000
7/28/05,552000,566000,552000,473100,560000
7/29/05,566000,566000,560000,357500,565000
8/1/05,566000,569000,561000,329400,569000
8/2/05,570000,571000,562000,285000,568000
8/3/05,575000,577000,568000,472700,568000
8/4/05,568000,569000,560000,367400,566000
8/5/05,561000,561000,548000,602000,553000
8/8/05,552000,552000,543000,365700,551000
8/9/05,551000,553000,545000,406500,550000
8/10/05,555000,562000,553000,329600,555000
8/11/05,555000,570000,555000,397700,567000
8/12/05,569000,579000,569000,489600,578000
8/15/05,578000,578000,578000,0,578000
8/16/05,578000,582000,569000,520800,572000
8/17/05,566000,572000,560000,408400,572000
8/18/05,572000,573000,553000,670300,555000
8/19/05,555000,556000,549000,418700,553000
8/22/05,553000,570000,553000,391000,563000
8/23/05,564000,569000,560000,375400,562000
8/24/05,562000,563000,549000,479700,556000
8/25/05,553000,555000,544000,487200,552000
8/26/05,552000,556000,549000,378300,549000
8/29/05,542000,542000,536000,365500,540000
8/30/05,544000,548000,533000,298300,541000
8/31/05,534000,546000,534000,244100,544000
9/1/05,549000,552000,547000,239400,549000
9/2/05,549000,557000,548000,243800,554000
9/5/05,558000,563000,555000,218400,561000
9/6/05,563000,576000,563000,381000,569000
9/7/05,576000,582000,576000,351300,579000
9/8/05,585000,593000,580000,692500,587000
9/9/05,585000,591000,583000,262100,589000
9/12/05,594000,600000,589000,401400,589000
9/13/05,590000,610000,589000,697700,606000
9/14/05,605000,615000,602000,511700,613000
9/15/05,605000,619000,604000,580700,607000
9/16/05,604000,606000,588000,612500,593000
9/19/05,593000,593000,593000,0,593000
9/20/05,600000,603000,592000,560900,593000
9/21/05,596000,606000,595000,381700,601000
9/22/05,593000,600000,592000,320000,600000
9/23/05,592000,599000,583000,373500,585000
9/26/05,586000,600000,586000,437900,597000
9/27/05,598000,599000,590000,318200,593000
9/28/05,590000,600000,587000,270100,598000
9/29/05,594000,599000,590000,370194,593000
9/30/05,594000,600000,588000,423859,588000
10/3/05,588000,588000,588000,0,588000
10/4/05,590000,607000,590000,539721,603000
10/5/05,604000,614000,598000,437486,601000
10/6/05,595000,595000,585000,414333,587000
10/7/05,578000,588000,576000,512056,583000
10/10/05,584000,597000,583000,301603,593000
10/11/05,588000,599000,587000,213911,598000
10/12/05,593000,594000,577000,531944,578000
10/13/05,571000,574000,558000,720716,565000
10/14/05,565000,572000,560000,626110,565000
10/17/05,560000,569000,560000,350500,563000
10/18/05,564000,569000,563000,351773,566000
10/19/05,560000,561000,550000,370955,552000
10/20/05,560000,561000,552000,356996,556000
10/21/05,550000,566000,549000,400665,564000
10/24/05,566000,571000,561000,329743,566000
10/25/05,572000,578000,564000,365383,565000
10/26/05,562000,566000,559000,300047,563000
10/27/05,563000,568000,556000,386620,558000
10/28/05,549000,551000,545000,432296,546000
10/31/05,549000,555000,548000,384070,553000
11/1/05,560000,568000,559000,583119,565000
11/2/05,564000,580000,564000,314320,575000
11/3/05,588000,592000,585000,447880,587000
11/4/05,597000,600000,593000,496143,599000
11/7/05,602000,603000,591000,256692,598000
11/8/05,600000,603000,597000,241311,602000
11/9/05,601000,607000,596000,298809,600000
11/10/05,601000,607000,599000,341609,605000
11/11/05,617000,624000,614000,590493,618000
11/14/05,621000,629000,616000,418632,626000
11/15/05,626000,629000,611000,281275,620000
11/16/05,616000,630000,616000,280777,630000
11/17/05,627000,628000,619000,250852,624000
11/18/05,625000,630000,619000,283266,626000
11/21/05,632000,632000,612000,481272,618000
11/22/05,611000,612000,587000,911285,592000
11/23/05,600000,613000,599000,847798,607000
11/24/05,618000,618000,605000,303108,608000
11/25/05,608000,611000,596000,313171,600000
11/28/05,600000,603000,596000,188687,601000
11/29/05,598000,602000,588000,343181,594000
11/30/05,593000,604000,593000,346169,600000
12/1/05,596000,608000,595000,387154,605000
12/2/05,620000,623000,614000,386858,617000
12/5/05,622000,625000,618000,248366,623000
12/6/05,619000,631000,617000,422284,630000
12/7/05,630000,645000,624000,530626,639000
12/8/05,635000,640000,626000,538093,632000
12/9/05,628000,631000,613000,460545,621000
12/12/05,622000,628000,617000,371779,618000
12/13/05,621000,623000,613000,331923,620000
12/14/05,622000,627000,608000,526007,611000
12/15/05,609000,616000,601000,372141,609000
12/16/05,606000,606000,593000,588172,600000
12/19/05,607000,614000,602000,359755,609000
12/20/05,603000,614000,602000,343970,612000
12/21/05,614000,635000,614000,506747,628000
12/22/05,635000,647000,631000,561900,634000
12/23/05,642000,652000,636000,573167,645000
12/26/05,650000,663000,649000,356600,654000
12/27/05,659000,664000,648000,360067,661000
12/28/05,658000,663000,655000,428065,661000
12/29/05,660000,670000,657000,418330,658000
1/2/06,659000,668000,656000,339718,660000
1/3/06,660000,666000,656000,347711,664000
1/4/06,675000,700000,673000,772090,697000
1/5/06,695000,695000,671000,515675,679000
1/6/06,685000,688000,679000,347891,684000
1/9/06,695000,697000,683000,299903,687000
1/10/06,695000,701000,688000,472853,701000
1/11/06,693000,698000,679000,349272,684000
1/12/06,684000,692000,681000,402343,686000
1/13/06,677000,694000,668000,473972,692000
1/16/06,700000,707000,696000,382831,706000
1/17/06,707000,721000,697000,426578,697000
1/18/06,685000,689000,673000,606936,680000
1/19/06,682000,695000,680000,390540,690000
1/20/06,702000,708000,685000,460810,687000
1/23/06,677000,695000,671000,536305,685000
1/24/06,683000,700000,680000,580544,697000
1/25/06,709000,720000,705000,584807,711000
1/26/06,714000,718000,705000,371125,717000
1/27/06,720000,724000,713000,313566,720000
1/31/06,720000,741000,719000,446467,740000
2/1/06,735000,743000,723000,440167,729000
2/2/06,738000,739000,720000,381831,725000
2/3/06,718000,718000,702000,444154,704000
2/6/06,700000,706000,693000,425845,706000
2/7/06,709000,730000,706000,331711,706000
2/8/06,700000,709000,685000,382292,691000
2/9/06,696000,697000,687000,367665,693000
2/10/06,692000,696000,679000,436995,687000
2/13/06,686000,687000,668000,483798,675000
2/14/06,670000,677000,663000,519657,673000
2/15/06,678000,678000,654000,668397,654000
2/16/06,651000,657000,646000,494984,657000
2/17/06,661000,674000,660000,435813,673000
2/20/06,668000,684000,667000,326641,683000
2/21/06,682000,683000,670000,347126,673000
2/22/06,669000,679000,663000,499074,670000
2/23/06,671000,684000,671000,327799,681000
2/24/06,678000,682000,675000,282329,677000
2/27/06,678000,691000,677000,235870,691000
2/28/06,694000,698000,683000,252941,687000
3/2/06,687000,700000,684000,302114,693000
3/3/06,682000,684000,650000,758648,654000
3/6/06,656000,658000,649000,454358,658000
3/7/06,650000,652000,627000,789640,630000
3/8/06,615000,626000,608000,987621,623000
3/9/06,616000,629000,611000,771980,618000
3/10/06,614000,632000,614000,568442,622000
3/13/06,629000,632000,624000,380244,632000
3/14/06,628000,632000,619000,355341,624000
3/15/06,629000,637000,628000,388770,630000
3/16/06,637000,641000,631000,280360,632000
3/17/06,629000,640000,622000,271350,637000
3/20/06,639000,640000,628000,199012,639000
3/21/06,638000,640000,630000,229062,634000
3/22/06,625000,627000,609000,601034,614000
3/23/06,614000,619000,604000,510683,608000
3/24/06,608000,612000,605000,343435,609000
3/27/06,605000,629000,605000,390179,625000
3/28/06,616000,630000,616000,303358,628000
3/29/06,621000,626000,615000,303788,626000
3/30/06,632000,634000,618000,293267,623000
3/31/06,620000,630000,618000,412709,630000
4/3/06,636000,648000,632000,410993,644000
4/4/06,646000,656000,643000,387387,653000
4/5/06,655000,661000,645000,252694,649000
4/6/06,659000,666000,653000,448404,658000
4/7/06,658000,660000,648000,351926,654000
4/10/06,645000,649000,637000,407383,642000
4/11/06,637000,640000,626000,315358,635000
4/12/06,632000,633000,626000,245436,630000
4/13/06,626000,638000,625000,436261,637000
4/14/06,638000,664000,635000,653064,656000
4/17/06,660000,661000,645000,275967,649000
4/18/06,648000,660000,644000,406765,658000
4/19/06,673000,675000,663000,423667,665000
4/20/06,665000,672000,661000,352106,663000
4/21/06,670000,697000,667000,809483,690000
4/24/06,690000,690000,670000,629815,673000
4/25/06,658000,672000,653000,573428,660000
4/26/06,660000,668000,654000,440010,668000
4/27/06,668000,670000,658000,387665,664000
4/28/06,662000,662000,643000,558038,644000
5/2/06,644000,651000,632000,554295,649000
5/3/06,649000,656000,639000,422943,639000
5/4/06,639000,647000,635000,356075,646000
5/8/06,639000,662000,635000,710471,655000
5/9/06,658000,668000,657000,372757,661000
5/10/06,661000,665000,652000,357172,655000
5/11/06,657000,663000,653000,369423,663000
5/12/06,660000,660000,641000,499518,654000
5/15/06,646000,650000,639000,564335,650000
5/16/06,648000,650000,637000,444194,641000
5/17/06,642000,660000,642000,448802,655000
5/18/06,638000,644000,633000,441200,641000
5/19/06,642000,644000,631000,418200,638000
5/22/06,642000,644000,631000,444471,638000
5/23/06,615000,633000,611000,596744,630000
5/24/06,630000,634000,615000,540722,630000
5/25/06,629000,631000,615000,489400,615000
5/26/06,626000,632000,617000,463619,621000
5/29/06,622000,627000,620000,298400,622000
5/30/06,622000,624000,612000,418306,613000
5/31/06,622000,627000,620000,303251,622000
6/1/06,607000,616000,601000,593012,606000
6/2/06,611000,618000,606000,388064,614000
6/5/06,618000,619000,610000,319869,613000
6/7/06,613000,613000,596000,610919,600000
6/8/06,599000,599000,575000,824142,577000
6/9/06,578000,583000,573000,611160,575000
6/12/06,576000,576000,563000,429968,574000
6/13/06,560000,561000,548000,826105,549000
6/14/06,544000,561000,541000,652894,553000
6/15/06,564000,564000,553000,366880,555000
6/16/06,576000,577000,565000,562580,571000
6/19/06,571000,576000,561000,401396,565000
6/20/06,563000,566000,552000,391679,556000
6/21/06,556000,564000,555000,269986,557000
6/22/06,565000,572000,560000,459644,566000
6/23/06,565000,571000,561000,297930,568000
6/26/06,570000,585000,570000,447025,582000
6/27/06,585000,590000,583000,315355,583000
6/28/06,575000,580000,571000,367542,580000
6/29/06,585000,592000,584000,319977,590000
6/30/06,607000,609000,602000,583529,603000
7/3/06,607000,611000,604000,251868,605000
7/4/06,611000,612000,601000,185400,601000
7/5/06,585000,605000,585000,267500,603000
7/6/06,593000,600000,590000,350000,598000
7/7/06,601000,606000,600000,287300,601000
7/10/06,594000,607000,589000,346300,606000
7/11/06,594000,612000,594000,327700,608000
7/12/06,606000,612000,599000,466000,608000
7/13/06,600000,609000,595000,456700,600000
7/14/06,587000,591000,582000,485000,584000
7/18/06,584000,584000,576000,284900,582000
7/19/06,580000,588000,580000,222500,580000
7/20/06,594000,598000,590000,439200,598000
7/21/06,591000,597000,590000,177926,594000
7/24/06,587000,594000,583000,298699,590000
7/25/06,596000,602000,594000,317553,598000
7/26/06,598000,604000,596000,153000,599000
7/27/06,599000,605000,594000,299900,604000
7/28/06,600000,604000,597000,191289,601000
7/31/06,610000,614000,608000,468305,608000
8/1/06,609000,615000,605000,267449,605000
8/2/06,603000,614000,602000,218896,608000
8/3/06,618000,619000,610000,251309,610000
8/4/06,612000,617000,612000,162429,615000
8/7/06,619000,619000,604000,301027,606000
8/8/06,605000,617000,605000,271966,615000
8/9/06,615000,623000,609000,302256,616000
8/10/06,616000,620000,609000,313899,612000
8/11/06,617000,622000,607000,331499,607000
8/14/06,610000,611000,600000,342119,605000
8/16/06,605000,622000,605000,391743,618000
8/17/06,630000,647000,629000,776523,644000
8/18/06,650000,665000,647000,750181,656000
8/21/06,660000,668000,655000,342900,657000
8/22/06,648000,658000,648000,388900,658000
8/23/06,654000,658000,644000,294230,646000
8/24/06,639000,641000,631000,355650,636000
8/25/06,642000,651000,639000,319632,646000
8/28/06,650000,652000,643000,214444,643000
8/29/06,652000,661000,650000,306245,659000
8/30/06,660000,661000,649000,279590,655000
8/31/06,654000,662000,650000,403579,650000
9/1/06,652000,657000,649000,179028,653000
9/4/06,662000,662000,655000,179727,658000
9/5/06,656000,660000,652000,144329,658000
9/6/06,658000,658000,651000,157324,654000
9/7/06,646000,651000,643000,202533,649000
9/8/06,644000,650000,644000,150661,647000
9/11/06,647000,649000,633000,366257,636000
9/12/06,638000,642000,629000,353745,632000
9/13/06,640000,645000,637000,487205,642000
9/14/06,642000,655000,641000,620439,655000
9/15/06,653000,658000,651000,239772,656000
9/18/06,657000,679000,657000,527057,673000
9/19/06,673000,678000,671000,255913,672000
9/20/06,663000,669000,659000,296327,667000
9/21/06,674000,677000,664000,261209,665000
9/22/06,658000,661000,652000,235364,654000
9/25/06,650000,658000,648000,249863,653000
9/26/06,654000,658000,646000,257110,651000
9/27/06,655000,663000,655000,301468,663000
9/28/06,662000,672000,660000,343998,668000
9/29/06,669000,672000,661000,217681,664000
10/2/06,659000,669000,659000,266736,665000
10/4/06,665000,665000,647000,392926,648000
10/9/06,648000,657000,625000,575138,635000
10/10/06,642000,650000,640000,197275,642000
10/11/06,635000,644000,633000,210655,641000
10/12/06,636000,645000,634000,357011,639000
10/13/06,645000,648000,642000,269853,644000
10/16/06,652000,658000,646000,335621,650000
10/17/06,650000,651000,642000,183493,647000
10/18/06,641000,644000,636000,323106,642000
10/19/06,645000,648000,632000,334332,636000
10/20/06,635000,638000,629000,464194,632000
10/23/06,631000,631000,620000,433013,625000
10/24/06,630000,633000,623000,363472,627000
10/25/06,624000,631000,621000,354819,625000
10/26/06,627000,634000,625000,333162,629000
10/27/06,629000,629000,616000,441651,620000
10/30/06,617000,619000,607000,402440,609000
10/31/06,607000,616000,603000,482808,611000
11/1/06,618000,620000,613000,279048,615000
11/2/06,614000,619000,611000,260489,614000
11/3/06,617000,620000,609000,280251,611000
11/6/06,609000,610000,599000,348796,605000
11/7/06,615000,615000,605000,355836,609000
11/8/06,615000,621000,615000,272368,615000
11/9/06,620000,631000,618000,565233,631000
11/10/06,628000,632000,626000,269615,629000
11/13/06,636000,640000,633000,329299,640000
11/14/06,648000,650000,644000,373706,647000
11/15/06,655000,662000,653000,597223,662000
