361500,382000,354500,1260400,382000
378000,378000,350000,1224500,350000
345000,348000,335500,1329100,337000
330000,347500,327500,1071200,335000
347000,359000,341500,1195800,357000
365000,369000,353500,751700,354000
362000,363500,348000,672700,352000
349000,350500,343000,584300,350000
355000,368000,349500,799600,360500
366000,372000,359500,910700,365500
361000,377000,361000,945900,376000
380000,387000,369000,1222400,374500
372000,377000,364500,705000,369000
372000,377500,371000,519500,375000
380000,381000,367500,656200,367500
369500,376000,367500,497900,371500
362000,367500,359000,1206800,365000
367000,373000,361500,811600,368000
372000,381500,370500,850100,380000
379000,387000,372500,698900,372500
376000,383000,373000,802800,382000
385000,394000,378500,976100,388000
389000,392000,377000,608500,377500
377500,377500,377500,0,377500
377500,381000,372000,392100,373000
377500,381000,372000,392100,373000
353000,355500,342000,806300,345000
348000,352500,338000,967900,346000
332000,337000,318000,980300,319000
315500,320000,306000,1134700,314000
320000,329000,318000,1094900,327500
311000,318000,305000,870800,311500
290000,295500,285500,1660700,286500
286500,295500,277500,932300,295000
298000,313500,293500,1062400,311000
305000,308500,296500,743800,303500
309000,309000,298500,556300,301500
296500,300500,292500,472100,296000
287000,288500,279000,575300,279000
283000,287500,278500,669500,279000
284000,302000,284000,791400,300000
300000,308000,293000,816600,308000
300000,303500,294000,676800,298000
303000,308000,300000,474600,301000
301000,301000,301000,0,301000
325000,326500,316500,1038300,321000
324000,328000,317000,726900,322000
325000,326000,310000,427400,310000
310000,317000,309500,419000,313500
313000,323500,312000,554200,323000
322500,322500,308000,558100,309500
313000,315000,305000,634000,311000
309000,320000,305500,439200,320000
317000,319000,313000,352600,316500
316000,319000,308000,335300,311000
307000,309500,301000,474700,301500
295000,295000,269000,2282400,273500
277000,280000,271000,999100,277000
272000,277500,265500,572500,267000
263000,267000,251500,1595300,257500
260000,264000,254500,1062400,257500
247000,249000,238000,1678100,239500
245000,246500,239500,1143400,244000
244000,244000,244000,0,244000
244000,244000,244000,0,244000
244000,244000,244000,0,244000
230000,235500,222000,2122600,235500
225000,231000,215000,1653900,217500
200500,206000,185000,2926100,198500
199500,218500,195000,2010500,208000
230000,233000,223000,2068200,230000
229500,233000,216000,1308900,220000
192000,202500,189000,2065300,190000
194000,205500,192000,1319700,204500
195000,202000,195000,1168600,200000
200000,205000,198000,1395900,201500
205000,209500,201500,1049400,203000
206000,206000,197000,1150700,202000
192000,194000,188000,822400,190500
190500,190500,190500,0,190500
185000,197500,179500,1652700,194500
201000,204000,197000,1254900,197000
190000,195000,188000,1098700,195000
191000,192000,184000,1263900,184500
185000,190500,179500,1242900,183000
172500,173000,160500,2072100,161000
157000,164000,157000,1590700,157000
150000,154500,141500,2305900,151500
151500,151500,151500,0,151500
149000,154000,136500,1306000,137000
127000,138000,121000,3284300,136500
136500,152500,134500,2754400,145000
162000,166500,159500,2376500,166500
174500,176000,158000,2799200,160000
159000,171000,155000,1942300,167000
160000,163000,156500,1374600,160500
146500,151500,137000,2665800,144500
144500,144500,144500,0,144500
140000,144000,136000,736600,137500
137500,142500,131500,1263800,142500
150000,163500,148000,1883300,163000
160000,171500,158500,2463600,166000
171000,173500,168500,1608400,172000
173000,183500,169000,1437300,175500
173000,177500,169000,1074800,172000
170000,173000,164000,1164300,170500
165000,171500,163000,1046100,170000
168000,172000,166000,702800,169000
161000,163000,155000,1021400,157500
160500,166000,160500,635100,164500
172500,173000,166000,1114400,169500
170000,171000,162500,748400,164000
159000,161500,157500,724500,161000
158000,160500,155000,535900,155000
154000,158500,148500,1032400,158000
155000,161000,154000,754200,157000
157000,163000,157000,892900,160500
165500,170000,163500,910600,170000
180000,190000,178500,2004400,189000
182500,182500,175000,1195400,176000
165000,167500,160000,1086000,161000
161000,164500,157500,1266300,162000
154000,161000,152000,1928500,159000
161000,162500,154000,1037500,155000
158000,162500,156000,1168000,162000
170500,171500,160500,1917800,160500
160500,163000,158000,860400,163000
163000,169500,163000,951500,168500
174000,181500,174000,1411500,179000
179000,182500,175000,1474900,175000
175000,189000,175000,1682800,189000
181000,184000,178000,1339300,181000
181000,182000,174000,1059200,174500
175000,179500,174500,687000,178000
178000,178500,175500,508900,176500
171000,172500,166000,1073500,167000
156000,165000,153500,1532500,162000
162000,165000,156500,1275200,157000

161500,162000,158000,1208600,158000
158000,158000,158000,0,158000
158000,158000,158000,0,158000
158000,158000,158000,0,158000
158000,158000,158000,0,158000
158000,169000,157000,789100,167500
161500,171000,161000,757100,168500
189500,193500,183000,2398200,189000
188000,196000,185000,1562700,195000
191000,195500,189000,845900,194000
191500,193000,185500,925600,192000
189000,190500,185000,824700,185500
189500,189500,182000,628200,182000
190000,194500,188500,1058000,192000
193000,201000,192000,1029200,196000
198000,210000,192500,1041300,207000
203000,212000,203000,1051400,211000
212000,226500,212000,1153700,220000
235000,235000,226000,1084900,230000
230000,230000,223500,845000,227500



222500,224000,198500,1820500,199000
200000,205000,198000,944900,201000
205000,208500,203500,787000,205500
204500,220000,204500,1060900,220000
213500,221000,209500,794600,213500
214500,219500,211000,546600,214500
208500,210000,199500,942700,201500
199000,201000,195500,630900,200500
198000,199500,195000,462600,195000
196000,203000,194500,693700,203000
202000,205000,199000,504600,203500
192000,202500,192000,722200,198500
202000,205000,198500,445900,199000
196000,202000,195000,394200,199000
210000,210500,205000,698600,206500
207500,215500,206500,927500,212500
209000,210500,205000,457600,209500
209500,214000,209000,363500,212000
208000,210000,207000,390000,208000
204000,205000,197000,872100,200500
196000,198500,191500,1537100,192000
192500,193000,189000,713300,192000
192000,197000,189500,773900,189500
185000,189000,185000,574300,187000
187000,187000,187000,0,187000
185000,185000,179000,890000,180500
176500,186000,176500,492400,186000
191000,192500,188000,510000,190000
198000,200500,195000,1052800,200000
197500,200500,195500,627200,200500
197000,197000,191000,616000,192000
185000,188000,182500,772200,183500
178500,182500,177000,676300,182000

189500,196500,188000,587400,196000
194000,196000,191500,466300,194500
190500,194000,188500,497300,190000
195000,196000,191000,429100,191000
186000,195000,185000,811000,193500
199000,199500,196000,749300,199000
204500,218500,204000,1835100,215000
220000,221500,217000,857400,217000
215000,215500,206000,626900,207500
213000,213000,207500,521500,207500
204500,209000,202000,598400,204500
205500,208500,202000,602000,208000
202000,205000,198000,782800,199500
190500,193500,189500,921400,190000
185000,187000,181500,1245600,183000
183000,183000,183000,0,183000
198000,198000,189000,1705800,192000
189500,190500,185500,516800,185500
185500,187000,180500,783500,182000
189000,190000,186000,890300,186000
197000,204500,195000,1473200,200500
205000,207500,201500,776800,203000
203000,204000,197000,204000,197000
196000,201000,192500,336300,198500
205500,214000,203500,955800,214000
231000,246000,229000,2626100,235000
236000,239000,224500,898100,224500
224500,230500,223500,635700,227000
220500,221000,216500,623700,220000
217000,226000,216000,526900,226000
217000,226000,216000,526900,226000
220500,222500,215500,433900,217000
223000,231000,220500,764500,229000
229000,229000,229000,0,229000
235000,235000,227000,730200,229000
231000,231000,224500,517900,230000
220500,225500,220500,656100,223000
225000,231500,224000,358900,230000
229500,231000,226000,336500,229500
228000,229000,224500,413900,225000
225000,228000,222000,492400,225000
223000,223500,220000,554100,220500
221000,223000,220000,286200,221500
220500,222500,214500,528400,217000
215000,218500,210000,517900,210500
220000,221500,217000,482100,221500
219000,221000,217000,378300,220500
225000,231000,221500,563200,229000
236000,239000,231000,976600,231000
230000,238000,229000,437800,235000
228000,230000,225500,605500,226500
227500,232500,221500,673900,222000
221000,224000,219000,369600,222500
221500,232000,221500,485600,232000
225000,226500,222500,636300,223500
216000,217000,209500,1271900,212000
215000,215000,210500,586300,212000
213000,215500,211500,399100,212000
207000,212000,202000,1030400,203000
203000,203000,203000,0,203000
204000,215500,204000,797300,214000
221000,225500,220000,854800,223500
216500,219000,214000,493600,214000
211000,215000,210500,483900,211000
215000,215500,210000,472900,214000
213500,215500,210000,556800,211500
209500,210000,206000,817400,209500
209000,209000,204000,681900,205000
205000,208500,204000,625500,205500
203000,203500,199500,770300,200000
200000,202000,196000,816100,198000
197000,197000,191000,893700,193500
192000,196500,190000,518500,193500
193500,195000,189000,670000,189000
189500,190000,185000,819700,186000
185000,189500,184500,540800,187500
192000,192500,190000,613500,192000
192000,194000,190500,465600,193000
195000,195500,193500,406100,194500
192000,197000,192000,274100,197000
197000,197500,193000,311000,193000
187000,188500,182500,760400,183500
175000,177000,169500,1632700,171000
172000,174500,169500,653300,170000
164000,170500,164000,759400,169000
174000,178000,173000,1327300,176000
182000,182000,168000,931200,170000
168500,169500,163000,558200,167000
167000,167000,167000,0,167000
168000,171000,166500,668600,167500
166500,177000,165500,746500,177000
176000,180000,173500,592500,176000
175000,175000,171500,425500,173000
170000,175500,170000,429600,173500
173000,179500,172000,418100,178500
179500,182500,179500,437300,181500
186500,189500,184500,576000,185500
188000,189000,184500,401100,185500
187000,190500,186000,444600,189500
191500,199500,190500,1157500,198000
201000,202000,194000,635800,195500
200000,201000,197500,655900,199500
196500,200000,195000,322600,199000
194000,195000,190500,441700,193000
191000,192000,187000,268100,190000
184500,186500,183000,583400,183000
185500,189000,185500,231600,186500
188500,191500,187500,372800,191500
195000,198000,193500,424400,197500
197500,197500,197500,0,197500
192000,195000,191000,366600,195000
195000,198000,193500,354900,196000
190000,191500,189000,188700,190000
191000,192500,185000,434700,186000
181500,192500,181500,435400,192500
193500,195500,190000,298900,192500
192000,194000,189000,150300,192000
198000,201000,196000,759100,199000
200000,200000,196500,410700,197000
195000,198500,193000,382700,196500
192000,197000,192000,251700,196000
193000,194000,187500,516900,190000
190500,191000,187500,209000,188000
188000,197000,187500,375500,196500
192000,192500,187500,420400,189500
190000,192500,188000,349800,188500
188000,191000,184500,456700,191000
188500,191500,186500,280000,191500
190000,192500,186000,316200,187000
160000,173000,160000,1699400,161500
168000,173000,166000,1194900,171500
172000,172500,164500,663500,169500
165000,168000,162000,569000,164000
169500,170000,165000,497400,167500
165000,167000,163000,431100,164000
160000,160000,151500,1227600,154000
145000,147000,139500,1308300,142500
142500,142500,142500,0,142500
153000,153500,143000,841300,143000
141000,143500,139500,665500,141500
138000,140500,134000,730000,140500
140500,140500,140500,0,140500
140500,140500,140500,0,140500
140500,140500,140500,0,140500
140500,140500,140500,0,140500
150000,150000,143000,1298500,145500
146000,148500,143500,800700,147500
147000,148000,144500,398700,146000
148000,153000,148000,792600,151500
149500,150500,148000,337100,149000
154000,160000,153500,1163400,159000
166000,167000,162500,945300,163000
160000,162000,159000,348500,160000
158000,161500,158000,312400,159000
163000,165000,161500,571900,164000
161500,163000,158500,437000,163000
165000,170500,163000,831100,170000
173000,173500,166500,374600,169500
175000,176500,172500,791600,174000
178000,185500,177500,1122300,185500
185000,185000,181000,552200,183000
183000,184500,179000,956400,181000
183000,185000,180500,509600,184000
177000,179000,173500,676500,174000
170500,174000,170500,579600,173500
177000,181500,174000,685900,179000
181500,183500,181500,758400,183000
183500,185000,181000,603600,185000
189000,191500,188000,1060200,190000
191000,191500,188500,885300,190500
190500,193500,190000,752000,193000
193000,193000,193000,0,193000
200500,202500,196500,470000,200000
196000,200000,195000,600200,200000
205000,215000,203000,1500600,215000
210500,214500,207500,725500,209500
208000,209500,203500,715900,209000
205000,220000,205000,786300,218500
220000,223000,213500,753900,213500
208000,215000,207500,668600,211000
211500,216000,208000,351900,216000
217000,222500,215000,547400,222000
223500,231000,223500,759800,230000
232000,233000,228500,839200,231000
227000,230000,217500,594000,219000
214500,224500,208500,1065300,210000
223000,223000,216500,624600,218000
221500,225000,214500,657200,224500
226500,230500,222000,654800,230000
238000,264500,237000,2302600,264500
278000,293000,267500,2292600,275000
270000,286500,266500,1174100,283500
279000,279000,258500,1305600,260000
252000,259500,248500,1052500,258500
258000,271000,251500,1077900,270000
270000,271500,261000,1275300,265000
255500,261500,254500,930200,255000
250500,257500,246000,825100,250500
254000,269500,254000,1134500,260500
265500,267500,262500,617400,264000
260000,270500,255500,648700,265000
255000,259500,250000,833000,251500
252500,258000,250500,408600,252500
252500,252500,252500,0,252500
256500,259500,254000,434900,258000
260000,271000,259000,807100,270000
280000,281000,275500,769600,279000
279000,279000,279000,0,279000
279000,279000,279000,0,279000
283000,308000,281000,1142000,308000
308000,308000,308000,0,308000
319000,320500,314500,1009400,319000
313000,321500,308500,1029100,318000
319500,319500,309500,760100,311500
310500,322500,309500,902400,322500
318000,321000,308000,1096900,308000
312000,317500,302000,953600,306000
302500,330000,302000,978000,330000
321500,323000,308000,1377500,312000
307500,312500,301500,1206600,301500
295000,303000,293000,1112100,300000
300500,302000,294000,885200,296000
290000,292000,286000,825300,291000
292000,302500,292000,657900,300000
290000,309500,289000,798000,308000
311000,318500,309000,768300,310000
316500,328500,313000,1137500,323000
329000,329000,317500,674700,318500
318500,322500,314500,642800,315000
300500,309000,300500,791600,303000
303000,303000,303000,0,303000
310000,316000,304500,712800,309000
310000,316500,309000,476100,312000
310000,324500,307000,973500,323000
320000,324000,318000,636900,319000
315000,323000,312000,739500,315000
316000,321000,311000,682100,321000
321000,321000,321000,0,321000
321000,321000,321000,0,321000
321000,321000,321000,0,321000
337000,355000,331500,1967300,355000
347000,350000,340500,857200,341500
341000,345500,339000,713900,343000
345000,352000,339500,725400,342500
335000,343500,335000,699600,340000
343000,344500,327000,1031900,338000
327500,334000,326500,942400,333500
330500,336500,326500,679100,332000
341000,344000,333000,681100,337000
333000,350000,333000,917500,350000
350000,350500,343000,861500,343000
343000,343000,343000,0,343000
350500,363000,350000,1219000,350000
363500,364000,356000,962300,361000
361000,368000,357500,619100,363000
368500,368500,355500,495600,356000
355000,357500,345500,734200,349000
350000,352000,343500,722700,348500
344000,353500,343000,787300,353000
345500,352500,345500,668800,348000
344500,345000,329000,2115700,344000
334000,336500,329000,1430300,330000
335000,336000,329000,1036700,332000
333000,349000,333000,1260100,349000
351000,356000,346500,862100,349000
340000,345500,340000,672100,341500
345000,357000,339500,971900,350500
353000,353000,340000,1090100,340000
338500,349000,336500,843900,349000
350000,365500,350000,1228200,363500
362500,370000,357500,785200,357500
365000,371000,363000,738700,368000
375000,384500,370500,1149300,374000
378000,398500,370000,1567900,398500
397500,405000,393000,1208600,404000
399000,399000,386500,1415900,389000
389000,389000,389000,0,389000
388000,388000,369000,1552000,369000
370000,373500,366000,1054800,369000
369000,369500,355500,1303600,356000
357500,365000,356000,1433800,359500
359500,371500,355500,1108400,369000
372000,388000,372000,853300,385000
385000,391000,381500,850500,389000
400500,411000,399000,1540500,406000
400000,408500,397500,975700,406500
406500,413500,396000,1239700,396000
403000,417000,402000,1234400,410000
410000,428000,405500,1197800,427000
423000,432000,418000,799600,432000
421500,426000,412500,1020200,413000
407000,411500,399500,1123100,400000
390000,396500,380500,1066600,381000
383000,388500,378000,895700,382000
382000,382000,382000,0,382000
387000,387000,376500,1038000,379500
372000,374500,363000,1110700,370000
356500,361000,348000,1102700,348000
340500,352000,335000,1440500,352000
358000,369000,356500,1066500,362500
377000,378000,362000,1494400,362000
350500,355000,332000,2000300,334000
328000,338500,320500,1351400,335500
347000,358500,345000,1194600,358000
368000,381000,367000,1412200,376000
376000,376500,369500,612900,370000
375000,383500,373500,807100,382500
380000,380500,370000,604900,370000
364500,368000,355000,806700,356000
355000,370000,351500,759200,370000
367000,369000,359500,740300,360000
368000,371000,365000,686700,366000
360000,369500,359500,387000,361500
362500,370000,360500,469500,369500
365000,365000,354000,780600,362000
356500,360500,352000,627400,355000
354000,356500,342000,894700,342000
336000,354000,336000,698000,351000
341000,354000,340500,568100,352000
358000,362500,354500,508300,355500
355500,355500,355500,0,355500
345500,349500,344000,789200,345000
349000,352500,348000,560000,350000
350000,351000,344000,440100,350000
346500,352000,346000,858100,352000
352000,352000,352000,0,352000
353500,366000,353000,756900,359500
361000,364500,358000,565100,359000
370000,375000,361500,839200,363000
363000,366000,343500,1261300,348500
340000,344000,333500,859000,341000
335000,345500,330500,973100,340000
331500,341000,331500,558300,339000
345000,347000,338000,603100,338500
330000,330500,309000,1284200,309000
319000,321500,311000,895100,313000
325000,334500,322000,911200,329000
329000,329000,329000,0,329000
322000,340000,318000,812000,337500
331500,341500,326500,811700,338000
342500,350000,342500,740400,350000
350000,360500,349000,900300,358000
370000,370500,355000,1087700,359000
360000,365000,355500,661400,362000
355000,358500,344500,713100,347000
337000,339000,331500,759600,331500
344000,354500,341000,800000,352000
348000,361000,348000,735100,353000
360000,361500,351000,852700,354000
354000,354000,354000,0,354000
353500,360500,352500,802100,357000
350000,350500,338000,863800,341500
328500,334500,327000,789600,330000
326000,345000,321500,827100,345000
333000,337000,329500,677000,335000
350000,351000,339000,950300,339000
329500,333000,317000,1277300,320000
324000,327500,319000,578500,325000
333000,339000,333000,623400,333000
332500,337000,331000,549600,332500
333500,333500,321000,522700,324500
317500,322000,312000,1037200,319500
315500,317000,308000,650800,309000
305000,305000,298500,1229300,300000
308500,314000,306500,704800,312000
320000,320000,311000,946700,313500
319500,322500,317500,623500,319000
319000,321000,313000,776600,317000
317000,324500,317000,392700,324500
322000,323000,318000,719600,322000
322000,322000,322000,0,322000
330000,333000,325000,635000,325500
332000,335000,328500,463500,333000
340000,347000,338500,849700,346000
346000,350000,342500,800900,350000
352000,353000,346500,792200,347500
347500,347500,347500,0,347500
342000,342000,338500,636200,340500
340500,341500,333000,676700,333000
325000,333000,325000,596600,328000
336000,336000,324000,573900,328000
326000,332000,324000,630600,331000
329500,340000,328500,576200,340000
341000,342000,332500,458900,333500
326000,328000,321500,672800,324000
328000,328500,321000,355400,321000
318500,324500,318000,559400,322000
326500,328500,321500,440300,323500
324500,330000,324000,346400,330000
333500,339500,331000,532200,336500
338500,343000,335500,657700,343000
336500,337000,331500,478400,331500
334000,334000,327000,387700,327500
334000,342000,330500,673100,342000
332000,335000,330000,569600,333000
335000,339500,333500,429900,335000
335000,335000,335000,0,335000
328000,330000,318500,896000,321500
313000,319000,311000,893000,319000
313000,317000,304000,845900,307000
316000,318500,309000,850700,314000
308000,316000,307000,616900,309500
299500,300000,294000,815600,298500
291000,299500,291000,691600,297500
307000,308000,298000,729400,299500
299500,299500,299500,0,299500
292000,307500,292000,690200,306000
303000,304000,296000,443600,296000
294500,300000,294500,592200,300000
302000,302000,296000,544900,297500
290500,293500,272500,1450600,273500
283500,283500,265500,1348400,273500
285000,290500,283000,966400,288000
293000,302500,287500,918200,300000
305000,307000,297500,1056400,305000
303000,311000,296500,1162500,307500
320000,330500,316000,1814400,326500
325000,331500,321000,650200,324000
331500,332000,313000,806700,319500
320500,328000,313500,935000,328000
332500,338000,332000,1005900,334000
330500,342000,330500,905700,340000
348000,363000,347500,1154400,361000
359500,363000,353000,904900,353000
347000,349000,332000,1265900,338000
345000,348000,337500,825600,345000
343000,346000,338500,544500,341000
354000,368500,351500,1375900,367500
369500,370000,357000,922200,361500
368000,368500,361500,655000,365500
365500,369000,359000,830900,366500
356000,359500,352000,720000,359500
356000,356000,345000,557100,349000
339500,347500,338500,662000,346500
349500,351000,344500,764200,349000
345000,349000,339000,632700,340000
351000,358000,349500,839800,358000
358000,358500,349500,569200,351000
346000,352500,346000,416500,352500
353000,360500,349500,805400,360000
371000,373500,368000,1101200,369000
378000,380000,373000,971000,373000
375000,380000,373000,648400,378500
379500,382000,374500,784500,378500
372000,380000,372000,478000,380000
387000,392500,383000,774700,385000
385500,388000,382500,561700,387000
387000,387000,387000,0,387000
388000,395000,385000,753200,393000
386000,387500,373500,848700,373500
369000,375000,363500,931000,373500
370000,374000,366500,555800,372000
373000,374000,365000,786000,372500
364000,366000,362000,635600,364500
367000,367500,360500,702800,366000
365500,368000,365500,1152100,368000
365000,366500,359000,632600,362000
353000,356000,348000,1013000,348500
355000,357000,352000,904600,353500
347000,360000,345000,637500,357500
357500,357500,357500,0,357500
356000,360000,350500,619200,358000
358000,359000,347000,513500,348000
345000,349000,341500,487400,342500
342500,342500,342500,0,342500
342500,344000,337000,520400,339500
335000,343500,334000,462700,336000
330500,335000,313000,998100,314000
314000,314000,314000,0,314000
314000,314000,314000,0,314000
319000,323000,315000,511600,321500
335000,350000,332000,1110600,344000
347000,351500,344000,499400,349500
359000,359000,342000,577900,342500
346000,346500,338500,504200,340000
331000,333000,321000,1505800,323000
330000,332500,317000,1252800,324000
320000,334500,318500,628900,334500
330000,332500,325000,526400,328500
330000,333500,322000,654700,324000
320000,330000,316000,807600,330000
327500,328500,320500,488100,320500
312000,321000,312000,372200,320000
318000,320000,314500,533500,319000
314500,318500,309000,653400,311500
311500,318500,307500,734000,316000
316000,317000,306500,668900,313000
301000,305000,298500,929300,299000
299000,307000,299000,528600,307000
303500,306500,290000,930400,291500
293000,295500,289500,701300,291500
291500,291500,291500,0,291500
289000,294500,286000,573400,293000
293000,298000,292000,817000,294000
289000,295500,289000,428600,291000
290500,292000,281500,769200,283000
280000,282000,270000,973900,274000
271000,273000,267500,787800,269500
270000,275500,259500,1041000,271500
266000,280000,266000,762000,280000
279000,280500,271500,778700,271500
270000,273000,266000,634600,273000
282000,292000,280000,863100,290500
291000,293500,286000,506300,293000
300000,308000,297000,990900,297000
294000,303000,294000,668600,302500
305000,305000,299500,429800,302000
303000,314000,303000,660000,309500
300000,302000,289500,949300,289500
289500,292000,282500,659600,284000
280000,285500,276000,759000,283500
283500,287000,279000,409800,279500
279500,295000,279500,510400,295000
287500,289000,282500,508100,285000
278000,279500,273000,668400,276000
279000,279000,271500,382200,276000
273000,285000,270000,793700,281000
284500,289000,282000,584200,286500
284500,290000,280000,1031400,287500
287500,291500,286500,1011600,290000
290500,291500,282500,1076900,290000
299000,303000,293000,765900,296500
296500,297000,282000,770000,288000
299500,301500,293500,842700,299000
296000,301000,294000,587100,296000
300000,311500,298000,1190000,311500
311500,316500,308500,623100,315000
317000,317000,311000,830800,312500
307000,307000,303000,884200,306000
308000,310500,303000,902800,304000
299000,302500,296500,482600,298500
299000,307000,296500,664400,307000
298000,300000,284000,928800,284000
278000,284000,274000,994600,284000
285000,287000,277500,1206900,279000
286000,287500,279000,1184700,279000
276000,285500,272000,1075200,283500
288000,300500,285500,995700,299000
292000,301500,291000,808500,299000
292000,294000,286000,849400,286500
286500,291000,283500,1081400,288000
285000,294000,284500,793300,285000
283500,294000,283500,703500,285500
293000,296500,290500,705200,296000
305000,312500,303500,1101700,310500
307000,310500,302000,685500,302000
310500,315000,303000,815700,315000
312000,317000,308500,409700,309000
305000,307000,297500,713800,298500
302500,305500,299000,473800,300000
299000,302000,292000,476100,295000
290000,292000,285000,715200,287500
284500,292000,283000,544800,285000
293500,301500,291000,624700,300500
302000,306500,299500,640800,305000
305000,305000,305000,0,305000
305000,310000,300500,822400,307000
307000,307000,307000,0,307000
310500,316000,310500,718400,313000
317000,320000,310000,983200,319500
319500,319500,319500,0,319500
316000,318500,313000,457400,317000
325000,329500,323000,732200,327000
327000,327000,314500,587800,316000
313000,315000,308500,489300,309500
312000,317000,307500,570200,315000
313000,315500,307000,628100,307000
302500,304500,299000,621800,301000
296000,307000,295500,470000,306500
304500,308500,302500,409500,304000
301500,308500,298500,493000,300000
304000,312500,303500,428900,312000
312000,318500,308500,424400,317000
315000,318000,311500,256800,314000
324000,325500,318500,690700,321000
321000,327000,318000,682600,324500
324500,325500,320000,463900,324000
329000,335000,329000,664300,334000
327500,330000,323500,535500,323500
326000,329000,321500,408600,329000
333000,336500,331000,547000,333500
333500,333500,333500,0,333500
336500,344500,334500,778100,344000
340000,347000,339000,413600,344000
348000,352500,344000,550400,345000
350000,352000,347500,907900,350000
354000,356000,348500,596300,350500
345000,348000,341000,381200,341000
353000,357500,349500,842400,357000
351500,359000,351500,387100,354000
360000,375000,357000,963400,370000
365000,370000,364000,467500,364000
364000,365000,356000,411300,357000
350000,352500,349000,457700,351500
352500,360500,351000,345700,359500
352500,367500,352500,345300,364500
367000,370500,361000,455400,361000
358000,360500,353500,312100,355000
355000,362500,352000,260000,362000
369500,371000,365500,519800,371000
382000,391000,379000,1174700,382000
381500,385500,379000,251300,384000
387000,387500,383500,296000,386000
399500,400000,395500,1244600,398500
399000,399500,394500,377300,396500
394000,398000,392000,513500,392000
388000,394000,385000,449200,394000
395000,410500,394500,934200,409500
411000,411500,404000,704100,408000
415000,420500,409000,832300,418000
418000,418000,418000,0,418000
397500,408000,397500,919600,404000
402000,410500,402000,469700,407000
405000,412000,404500,425800,412000
