Date,Open,High,Low,Volume,Close
9/16/97,3.125,3.541667,3.119792,6432000,3.354167
9/17/97,3.458333,3.5,3.333333,2607600,3.40625
9/18/97,3.4375,3.46875,3.28125,2128800,3.291667
9/19/97,3.380208,4.083333,3.375,8929200,3.947917
9/22/97,4,4.677083,3.947917,16938000,4.5
9/23/97,4.489583,4.645833,4.395833,7682400,4.625
9/24/97,4.645833,4.8125,4.291667,8200800,4.375
9/25/97,4.34375,4.354167,4.052083,4968000,4.078125
9/26/97,4.072917,4.260417,4.052083,2731200,4.166667
9/29/97,4.145833,4.1875,3.958333,2371200,4.041667
9/30/97,4,4.348958,3.802083,5254800,4.338542
10/1/97,4.4375,4.5,3.9375,4999200,4.020833
10/2/97,4.041667,4.177083,3.989583,1876800,4.010417
10/3/97,4.083333,4.125,3.979167,1164000,4.015625
10/6/97,4,4.125,3.942708,2028000,4.125
10/7/97,4.083333,4.1875,4.041667,1742400,4.057292
10/8/97,4.145833,4.166667,3.984375,2806800,4.005208
10/9/97,4,4.020833,3.739583,3950400,3.75
10/10/97,3.729167,4.0625,3.666667,3787200,3.901042
10/13/97,3.927083,4.041667,3.927083,814800,4
10/14/97,4.0625,4.104167,3.833333,1546800,3.979167
10/15/97,3.96875,3.96875,3.770833,2355600,3.921875
10/16/97,3.979167,3.979167,3.604167,3481200,3.625
10/17/97,3.614583,3.65625,3.520833,2534400,3.625
10/20/97,3.677083,3.875,3.666667,4912800,3.822917
10/21/97,3.958333,4.4375,3.854167,12096000,4.427083
10/22/97,4.416667,4.619792,4.375,5208000,4.520833
10/23/97,4.229167,4.5625,4.1875,5656800,4.5
10/24/97,4.75,5.0625,4.541667,9492000,5.026042
10/27/97,4.802083,5.010417,4.229167,6091200,4.270833
10/28/97,3.916667,5,3.875,11719200,4.947917
10/29/97,5.145833,5.5,5,7126800,5.390625
10/30/97,5.208333,5.354167,5.041667,4770000,5.125
10/31/97,5.364583,5.458333,4.96875,5026800,5.083333
11/3/97,5.21875,5.21875,4.947917,1999200,5.072917
11/4/97,5,5.052083,4.822917,2365200,4.958333
11/5/97,4.979167,5.119792,4.875,3093600,4.875
11/6/97,4.916667,4.916667,4.635417,2913600,4.661458
11/7/97,4.416667,4.640625,4.385417,2626800,4.479167
11/10/97,4.5,4.5625,4.208333,2764800,4.208333
11/11/97,4.244792,4.3125,3.916667,4312800,3.947917
11/12/97,3.776042,4.1875,3.666667,8683200,3.770833
11/13/97,3.947917,3.96875,3.770833,4290000,3.859375
11/14/97,3.9375,4.208333,3.78125,5869200,4.166667
11/17/97,4.229167,4.541667,4.21875,7394400,4.375
11/18/97,4.375,4.479167,4.34375,1866000,4.416667
11/19/97,4.40625,4.520833,4.3125,2534400,4.510417
11/20/97,4.572917,4.604167,4.510417,5923200,4.583333
11/21/97,4.552083,4.583333,4.489583,2602800,4.489583
11/24/97,4.375,4.416667,4.229167,2019600,4.229167
11/25/97,4.239583,4.333333,4.041667,3304800,4.203125
11/26/97,4.239583,4.411458,4.239583,1630800,4.260417
11/28/97,4.270833,4.333333,4.114583,1603200,4.125
12/1/97,4.239583,4.375,4.135417,2383200,4.270833
12/2/97,4.260417,4.302083,4.177083,1262400,4.234375
12/3/97,4.197917,4.375,4.1875,1290000,4.364583
12/4/97,4.401042,4.552083,4.385417,3038400,4.5
12/5/97,4.4375,4.59375,4.354167,2661600,4.59375
12/8/97,4.541667,4.770833,4.520833,4766400,4.708333
12/9/97,4.666667,4.770833,4.604167,1332000,4.6875
12/10/97,4.583333,4.625,4.395833,1444800,4.510417
12/11/97,4.395833,4.833333,4.395833,5014800,4.6875
12/12/97,4.645833,4.802083,4.40625,2672400,4.541667
12/15/97,4.583333,4.666667,4.40625,1694400,4.583333
12/16/97,4.645833,4.645833,4.458333,1687200,4.458333
12/17/97,4.375,4.458333,4.255208,6140400,4.390625
12/18/97,4.354167,4.427083,4.229167,3204000,4.291667
12/19/97,4.229167,4.520833,4.166667,4753200,4.5
12/22/97,4.5,4.78125,4.432292,4352400,4.697917
12/23/97,4.6875,4.739583,4.625,1177200,4.625
12/24/97,4.625,4.708333,4.46875,2336400,4.604167
12/26/97,4.5625,4.645833,4.489583,487200,4.520833
12/29/97,4.583333,4.78125,4.53125,2552400,4.75
12/30/97,4.833333,4.90625,4.78125,6285600,4.848958
12/31/97,4.875,5.041667,4.84375,4446000,5.020833
1/2/98,5,5,4.796875,1660800,4.958333
1/5/98,4.885417,4.9375,4.708333,3590400,4.75
1/6/98,4.697917,4.875,4.666667,4174800,4.838542
1/7/98,4.833333,4.833333,4.692708,2725200,4.78125
1/8/98,4.697917,4.703125,4.53125,6015600,4.614583
1/9/98,4.666667,4.666667,4.229167,6643200,4.260417
1/12/98,4.166667,4.385417,4.145833,7401600,4.302083
1/13/98,4.34375,4.666667,4.322917,7321200,4.645833
1/14/98,4.65625,4.875,4.625,8505600,4.875
1/15/98,4.791667,5.010417,4.791667,6014400,4.953125
1/16/98,4.958333,4.979167,4.770833,2563200,4.791667
1/20/98,4.822917,5.010417,4.8125,5467200,4.953125
1/21/98,4.9375,5.166667,4.875,8738400,5.072917
1/22/98,5.072917,5.270833,5.020833,9471600,5.135417
1/23/98,5.34375,5.34375,4.9375,9118800,4.9375
1/26/98,4.979167,4.989583,4.739583,4712400,4.8125
1/27/98,4.817708,4.864583,4.666667,4104000,4.75
1/28/98,4.75,4.833333,4.625,5293200,4.770833
1/29/98,4.791667,4.989583,4.78125,4836000,4.958333
1/30/98,5,5.0625,4.885417,3722400,4.916667
2/2/98,4.947917,5.208333,4.9375,6913200,5.197917
2/3/98,5.1875,5.25,5.09375,4429200,5.151042
2/4/98,5.0625,5.1875,5.052083,1234800,5.0625
2/5/98,5.114583,5.114583,4.875,5832000,4.9375
2/6/98,4.927083,5.020833,4.875,2122800,4.90625
2/9/98,4.916667,4.958333,4.770833,2626800,4.854167
2/10/98,4.875,5.317708,4.833333,12296400,5.302083
2/11/98,5.291667,5.463542,5.28125,6474000,5.291667
2/12/98,5.270833,5.302083,5.1875,3036000,5.260417
2/13/98,5.25,5.270833,5.145833,8420400,5.1875
2/17/98,5.21875,5.21875,5.072917,2376000,5.145833
2/18/98,5.145833,5.145833,5.052083,2971200,5.072917
2/19/98,5.109375,5.291667,5.083333,4436400,5.229167
2/20/98,5.229167,5.291667,5.114583,2703600,5.270833
2/23/98,5.291667,5.416667,5.208333,3978000,5.40625
2/24/98,5.416667,5.677083,5.354167,13945200,5.40625
2/25/98,5.46875,5.541667,5.260417,6745200,5.489583
2/26/98,5.463542,6.083333,5.4375,15373200,6.0625
2/27/98,6.020833,6.635417,5.984375,24706800,6.416667
3/2/98,6.322917,6.4375,6.25,10957200,6.354167
3/3/98,6.291667,6.3125,5.958333,8016000,5.979167
3/4/98,6,6.1875,5.833333,7314000,6.119792
3/5/98,5.979167,6.515625,5.9375,12001200,6.25
3/6/98,6.302083,6.416667,6.145833,5887200,6.395833
3/9/98,6.40625,7.145833,6.395833,23055600,6.958333
3/10/98,7.125,7.354167,6.90625,24750000,6.925775
3/11/98,6.833333,6.875,6.520833,12349200,6.635417
3/12/98,6.5625,6.760417,6.427083,9799200,6.541667
3/13/98,6.635417,6.739583,6.479167,6523200,6.557292
3/16/98,6.630208,6.729167,6.583333,3312000,6.583333
3/17/98,6.645833,6.6875,6.489583,3100800,6.65625
3/18/98,6.604167,7.145833,6.604167,13659600,7.109375
3/19/98,7.114583,7.291667,6.979167,12115200,7
3/20/98,7,7.072917,6.927083,6412800,7
3/23/98,6.963542,7.0625,6.895833,3004800,6.984375
3/24/98,6.875,7.229167,6.875,5680800,7.020833
3/25/98,7.083333,7.145833,6.75,11289600,6.807292
3/26/98,6.8125,6.979167,6.625,7878000,6.895833
3/27/98,7.020833,7.260417,6.895833,7646400,7.083333
3/30/98,7.15625,7.291667,7.09375,5500800,7.15625
3/31/98,7.114583,7.208333,6.979167,6565200,7.1276
4/1/98,7.104167,7.53125,7.0026,14451600,7.510417
4/2/98,7.59375,8.0625,7.479167,16642800,7.921875
4/3/98,8.020833,8.03125,7.6875,11694000,7.75
4/6/98,7.854167,7.895833,7.354167,11024400,7.385417
4/7/98,7.25,7.270833,7.0625,11634000,7.166667
4/8/98,7.197917,7.479167,7.125,11314800,7.385417
4/9/98,7.697917,8,7.635417,16034400,7.9375
4/13/98,7.90625,8.020833,7.666667,10980000,7.859375
4/14/98,7.822917,8.322917,7.770833,16323600,8.098958
4/15/98,8.166667,8.333333,7.875,11192400,8.010417
4/16/98,8.010417,8.276042,7.765625,16244400,8.208333
4/17/98,7.984375,8.104167,7.875,7035600,7.90625
4/20/98,7.947917,8.291667,7.8125,8979600,7.854167
4/21/98,7.9375,7.947917,7.59375,8354400,7.755208
4/22/98,7.770833,7.802083,7.25,11301600,7.270833
4/23/98,7.25,7.25,6.708333,12253200,6.75
4/24/98,6.833333,7.3125,6.791667,16785600,7.072917
4/27/98,6.947917,7.052083,6.427083,18885600,6.895833
4/28/98,7.739583,8.291667,7.421875,69594000,7.96875
4/29/98,8.104167,8.21875,7.802083,31657200,7.958333
4/30/98,8.125,8.166667,7.541667,22485600,7.645833
5/1/98,7.729167,7.927083,7.541667,9307200,7.875
5/4/98,7.916667,7.989583,7.78125,7735200,7.9375
5/5/98,7.833333,7.958333,7.760417,5998800,7.809892
5/6/98,7.833333,7.833333,7.510417,7438800,7.53125
5/7/98,7.583333,7.75,7.354167,13887600,7.583333
5/8/98,7.604167,7.729167,7.458333,4792800,7.697917
5/11/98,7.744792,7.75,7.208333,11372400,7.239583
5/12/98,7.3125,7.661458,7.21875,11636400,7.614583
5/13/98,7.541667,7.833333,7.479167,13944000,7.739583
5/14/98,7.666667,7.885417,7.583333,8600400,7.630208
5/15/98,7.65625,7.708333,7.458333,4628400,7.46875
5/18/98,7.5,7.552083,7.229167,6618000,7.338542
5/19/98,7.46875,7.552083,7.4375,3423600,7.53125
5/20/98,7.53125,7.625,7.354167,4048800,7.385417
5/21/98,7.458333,7.5,7.276042,3403200,7.395833
5/22/98,7.364583,7.385417,7.125,5862000,7.166667
5/26/98,7.171875,7.239583,6.739583,10884000,6.822917
5/27/98,6.697917,7.28125,6.645833,23234400,7.21875
5/28/98,7.270833,7.3125,7.104167,9412800,7.161458
5/29/98,7.15625,7.416667,7.125,8641200,7.34375
6/1/98,7.333333,7.375,6.942708,8043600,7.135417
6/2/98,7.270833,7.416667,6.916667,8201400,7.28125
6/3/98,7.479167,7.541667,7,6581400,7.041667
6/4/98,7.15625,7.322917,6.875,4995600,7.3125
6/5/98,7.291667,7.395833,7.1875,3427200,7.375
6/8/98,7.302083,7.71875,7.25,5463000,7.708333
6/9/98,7.739583,8.645833,7.708333,19436400,8.541667
6/10/98,8.604167,9.375,8.5,24285000,9.020833
6/11/98,9.208333,10.4375,9.166667,35851200,10.416667
6/12/98,10.583333,10.583333,9.708333,21655800,10.166667
6/15/98,9.916667,11.416667,9.854167,33701400,10.958333
6/16/98,11.125,12.291667,11.083333,39167400,12.270833
6/17/98,12.645833,13.53125,12.5625,40265400,13.166667
6/18/98,13.5,13.75,11.958333,31639800,12.020833
6/19/98,11.84375,12.708333,11.333333,36678600,12.635417
6/22/98,12.458333,13.729167,12.041667,36318000,13.5625
6/23/98,13.510417,15.458333,13.416667,37463400,15.447917
6/24/98,15.833333,16.791666,14.854167,58704600,16.635416
6/25/98,16.666666,17.458334,16,54465000,16.510416
6/26/98,16.25,16.708334,15.625,31149600,15.708333
6/29/98,15.791667,16.604166,15.791667,24507600,16.458334
6/30/98,16.302084,16.916666,16.125,21877200,16.625
7/1/98,16.96875,19.083334,16.791666,28254600,19.020834
7/2/98,19.291666,20.916666,18.75,52279800,20.666666
7/6/98,21.229166,23.458334,20.916666,46883400,23.25
7/7/98,23.833334,23.958334,20.166666,47251800,20.354166
7/8/98,18.645834,19.833334,17.0625,58311600,17.854166
7/9/98,18.4375,19.416666,17.5,29493000,17.583334
7/10/98,17.166666,17.645834,16.354166,24982200,16.583334
7/13/98,16.083334,18,15.708333,19248000,17.9375
7/14/98,18.083334,19.291666,17.833334,25358400,19.166666
7/15/98,19.333334,19.5625,18.291666,17610000,18.75
7/16/98,18.90625,19.166666,18.083334,13999200,18.895834
7/17/98,18.729166,20.083334,18.645834,17826000,19.96875
7/20/98,20.1875,23.354166,19.958334,35925000,22.916666
7/21/98,22.875,24.5,21.333334,47328000,22.010416
7/22/98,22.333334,23.3125,21.75,27974400,22.333334
7/23/98,21.666666,23.083334,21.166666,27810600,21.270834
7/24/98,21.541666,21.916666,19.5,28974000,20.708334
7/27/98,19.854166,21.229166,19.270834,28830600,20.927084
7/28/98,20.739584,21,19.666666,20746800,19.822916
7/29/98,20.083334,20.25,17.916666,19644600,17.96875
7/30/98,18.625,19.166666,17.583334,31774200,18.958334
7/31/98,19.083334,19.1875,18.1875,13440600,18.479166
8/3/98,18.291666,18.583334,17.875,12913200,18.041666
8/4/98,18.354166,19.020834,18.020834,28065000,18.3125
8/5/98,18.802084,18.854166,16.666666,23060400,17.697916
8/6/98,17.395834,18.75,17.177084,18603600,18.25
8/7/98,18.541666,19.8125,18.229166,23433000,19.333334
8/10/98,19.5,20.3125,19.166666,18516000,20.270834
8/11/98,19.25,21.145834,19.208334,28158600,20.666666
8/12/98,21.125,21.916666,20.677084,20140800,21.729166
8/13/98,21.770834,22.5,21.166666,24629400,21.25
8/14/98,21.78125,21.791666,20.041666,19410000,20.458334
8/17/98,20.125,20.53125,19.75,14617800,19.947916
8/18/98,20.197916,21.520834,19.854166,18000600,21.447916
8/19/98,21.875,22.291666,21.166666,19281600,21.458334
8/20/98,21.041666,21.625,20.916666,15886200,21.520834
8/21/98,21.208334,21.713533,20.541666,15136200,21.614584
8/24/98,21.708334,22.5,21.6875,13949400,22.458334
8/25/98,22.90625,22.916666,21.791666,14351400,21.9375
8/26/98,21.625,21.708334,21.135416,16390800,21.208334
8/27/98,20.729166,20.833334,19.833334,16027200,19.833334
8/28/98,19.958334,20.145834,17.208334,39036000,17.648434
8/31/98,17.572916,17.9375,13.854167,41000400,13.958333
9/1/98,12.6875,14.4375,10.833333,67450800,13.325517
9/2/98,13.854167,16,13.666667,47328600,14.645833
9/3/98,13.9375,15.041667,13.458333,25471200,14.3125
9/4/98,14.447917,15,13.666667,17812200,14.375
9/8/98,15.666667,15.791667,15,21936600,15.375
9/9/98,14.916667,15.395833,13.895833,17896200,14.083333
9/10/98,13.229167,13.416667,12.541667,31969800,13.270833
9/11/98,13.0625,13.479167,12.25,23612400,12.677083
9/14/98,13.395833,13.416667,12.25,15060000,12.28125
9/15/98,11.802083,12.458333,11.729167,17228400,12.166667
9/16/98,12.375,14.322917,11.916667,39118800,14.083333
9/17/98,13.40625,13.916667,12.75,42457800,12.833333
9/18/98,12.958333,13.53125,12.947917,16742400,13.28125
9/21/98,12.666667,14.479167,12.666667,23767200,14.25
9/22/98,14.708333,15.25,14.604167,30305400,14.697917
9/23/98,15.135417,17.583334,15,45583800,17.520834
9/24/98,17.854166,19.479166,16.916666,51124200,17.020834
9/25/98,16.416666,18.4375,16.416666,36598800,18.208334
9/28/98,19.395834,20,18.645834,38604600,19.270834
9/29/98,19.541666,19.927084,18.583334,38335800,18.854166
9/30/98,18.583334,19.25,18.135416,29430600,18.604166
10/1/98,18,18.5,16.666666,34392000,17.104166
10/2/98,17.552084,18.645834,16.833334,34495800,18.375
10/5/98,18.145834,18.5,16.833334,24496200,17.450516
10/6/98,18.583334,18.708334,17.333334,28171800,18.052084
10/7/98,17.104166,17.458334,15.208333,42834000,15.572917
10/8/98,13.8125,14.666667,13.333333,30384600,14.364583
10/9/98,15.041667,15.3125,13.958333,20727000,15.197917
10/12/98,16.1875,16.833334,15.5,21817200,15.53125
10/13/98,15.302083,15.895833,15.104167,10685400,15.229167
10/14/98,15.177083,16.270834,14.958333,15590400,15.583333
10/15/98,15.708333,16.3125,15.416667,16971000,16.177084
10/16/98,16.4375,16.989584,16.166666,21405000,16.572916
10/19/98,16.5,17.8125,16.5,16681200,17.625
10/20/98,18.125,18.75,17.770834,19167600,17.791666
10/21/98,18.239584,18.375,17.604166,12618000,18.333334
10/22/98,17.9375,19.645834,17.895834,26695200,19.114584
10/23/98,19.083334,19.71875,19.020834,13624800,19.354166
10/26/98,19.854166,20.3125,19.458334,19516800,20.239584
10/27/98,20.6875,21,19.34375,20164200,19.385416
10/28/98,19.489584,19.916666,19.041666,19891800,19.510416
10/29/98,20.21875,21.208334,19.833334,32932200,21.083334
10/30/98,21.104166,21.635416,20.770834,21182400,21.072916
11/2/98,21.354166,21.90625,20.75,31494000,21.833334
11/3/98,21.854166,22.177084,20.958334,18388200,21.010416
11/4/98,21.895834,22,21.104166,20383200,21.635416
11/5/98,21.28125,21.6875,21.041666,14732400,21.416666
11/6/98,21,21.375,20.666666,18894000,20.760416
11/9/98,20.3125,21.239584,20.125,21843600,21.145834
11/10/98,21.375,23.333334,21.354166,34375800,21.958334
11/11/98,22.270834,22.375,20.875,16463400,21.104166
11/12/98,20.916666,22.145834,20.833334,11974800,21.833334
11/13/98,21.989584,22.25,20.953117,8940600,21.291666
11/16/98,21.416666,21.645834,20.583334,11897400,21.041666
11/17/98,21.5625,25.708334,21.416666,61141800,24.75
11/18/98,25.270834,28.4375,25.25,59133600,27.333334
11/19/98,28.5,29.25,25.5,38895600,25.541666
11/20/98,29.166666,30.291666,27.5,66912600,30.104166
11/23/98,31.8125,36.416668,31.010416,67781400,36.333332
11/24/98,37.333332,38.854168,34.166668,81675600,35.75
11/25/98,36.083332,37.25,34.166668,27522600,35.052082
11/27/98,36.208332,36.333332,35.5,9586800,36.104168
11/30/98,36.604168,36.708332,31.958334,29752200,32
12/1/98,30.916666,34.958332,30.333334,47154600,34.916668
12/2/98,34.489582,34.583332,32.927082,29649000,33.25
12/3/98,33.1875,34.083332,30.833334,21836400,31.583334
12/4/98,32.583332,32.833332,30.416666,22257600,31.416666
12/7/98,32.166668,32.333332,30.854166,15774000,31.833334
12/8/98,31.604166,34.3125,31.416666,25549800,34.010418
12/9/98,34.229168,37.385418,33.666668,46506600,36.041668
12/10/98,36.270832,37.333332,34.9375,30361800,35.520832
12/11/98,35.010418,37.333332,35,25467600,37.166668
12/14/98,36.854168,38.333332,36.333332,38751000,37.041668
12/15/98,37.833332,40.5,37.583332,38015400,40.458332
12/16/98,43.1875,50.291668,43.166668,101797200,48.166668
12/17/98,44,48.583332,43.427082,67635000,46.125
12/18/98,47.166668,48.166668,46.3125,22951800,47.78125
12/21/98,50.583332,53.625,50,33384000,53.125
12/22/98,54.489582,54.833332,51.4375,31760400,53.729168
12/23/98,54.666668,55,53.1875,14563800,54.166668
12/24/98,53.708332,54.5,53.166668,5413800,54.135418
12/28/98,55.166668,60.3125,54.166668,29898600,58.65625
12/29/98,58.333332,58.354168,54.75,24607800,55.385418
12/30/98,55.5,57.208332,50.645832,32583600,53.541668
12/31/98,52.875,55.166668,52.6875,18298200,53.541668
1/4/99,54.614582,59.333332,53.3125,39292200,59.15625
1/5/99,54.78125,64.875,53.25,62873200,62.25
1/6/99,68.1875,70.1875,67,36176600,69
1/7/99,68.5625,80.125,66.5,47274600,79.4375
1/8/99,92.125,99.5625,76,66662200,80.125
1/11/99,92,92.5,83.8125,38923000,92.3125
1/12/99,90.25,91,79.5,24443200,81.6875
1/13/99,62.5,81.75,62.5,29876400,74
1/14/99,75,79.625,68,20912400,69
1/15/99,70,75.03125,68.8125,20132600,70.1875
1/19/99,75.25,75.25,68.125,11405400,69.90625
1/20/99,67.53125,68.5,54.875,30535200,56.5
1/21/99,52.25,55.1875,46.28125,47048200,53
1/22/99,49.75,62.9375,49.375,43765800,61.5
1/25/99,60.75,61.6875,55,27323800,56.1875
1/26/99,56.3125,60.625,55.3125,24534800,57.546848
1/27/99,67.0625,69.875,60,35022600,62.8125
1/28/99,63.21875,64.375,60.125,23750600,61.4375
1/29/99,60.8125,60.8125,57.5,16396000,58.46875
2/1/99,58.875,61.15625,57.5,12781000,57.9375
2/2/99,58.1875,58.21875,54.25,13048600,55.125
2/3/99,54.5,63,54.25,18791000,62.875
2/4/99,62.625,63.375,58.125,11649600,59
2/5/99,58.5,61.4375,56.15625,8566000,57.9375
2/8/99,57.1875,57.5625,52.875,12598200,54.5625
2/9/99,53.96875,54,49.96875,12826000,50
2/10/99,49.125,51.6875,47.5,13205000,48.71875
2/11/99,50.25,55.09375,49.75,13793000,54.9375
2/12/99,54,54.9375,51.8125,7765400,52.25
2/16/99,53.4375,54.25,48.5,7779800,49.3125
2/17/99,49.21875,51.03125,46.25,9668600,46.75
2/18/99,48.25,48.25,42.125,21562600,44.75
2/19/99,47.1875,51.25,45.5,26918200,50.9375
2/22/99,50.875,54.8125,49,19212200,53.25
2/23/99,55.0625,58.5,54.75,21139200,57.59375
2/24/99,58.8125,61.09375,55.125,24786400,55.46875
2/25/99,58.3125,62.8125,57.3125,36689800,62.5
2/26/99,63.375,65,60.5,25365400,64.0625
3/1/99,63.5,68.03125,62,19369000,66.5
3/2/99,67.21875,67.875,60.53125,16603200,60.65625
3/3/99,61.875,63.75,60.125,15528800,61.75
3/4/99,62.75,63.5,57.9375,17887400,60.0625
3/5/99,61.96875,62.25,59.1875,12176200,60.75
3/8/99,60.71875,63.21875,59.625,10462600,61.09375
3/9/99,62.5625,66.625,61.71875,16292000,64.96875
3/10/99,68.375,69.46875,67,14117600,68.5625
3/11/99,69.875,71.375,65.5,16252200,67.4375
3/12/99,67,67.6875,64.3125,9332600,66.65625
3/15/99,66.5,69.5,65.5,7020800,69.46875
3/16/99,69.5,70.1875,66.375,7534400,66.90625
3/17/99,65.65625,66.75,64.125,7867400,65.5
3/18/99,66.4375,70,66.1875,12300200,69.21875
3/19/99,70.9375,71.53125,67.5,10725200,67.53125
3/22/99,66.59375,68.25,65.25,6598400,66
3/23/99,64.3125,64.9375,59,11216800,59.6875
3/24/99,58.59375,62,57,11543800,61.84375
3/25/99,64.46875,70,64.09375,16099800,69.9375
3/26/99,70,73.875,68.6875,24922000,69.53125
3/29/99,75,75.75,74,18888000,74.8125
3/30/99,76,84.75,75.765602,26177400,82.34375
3/31/99,85.625,89,82.5625,22094200,86.09375
4/1/99,89.6875,90.0625,83.75,11573200,85.5
4/5/99,86.3125,93.75,85.875,15916800,93.25
4/6/99,92.25,97.875,89.75,14531800,91.4375
4/7/99,93.3125,93.65625,85.625,13166600,87.90625
4/8/99,87.40625,92.0625,83,11487800,89.5
4/9/99,89.0625,93,87.875,6839000,91.4375
4/12/99,88.0625,94.125,88,8569200,92.21875
4/13/99,93.375,96,89.125,8038800,89.1875
4/14/99,91,92.25,83.3125,9952800,84
4/15/99,82.9375,85.25,75.5,16498400,83.625
4/16/99,91.9375,95.75,90.34375,31660200,95
