1639000,1.63E+06,11940.75
1575000,1.62E+06,-47852.25
1465000,1.59E+06,-125014.25
1527000,1.48E+06,45528.125
1558000,1.51E+06,51913.5
1585000,1.53E+06,52521.25
1592000,1.56E+06,29202
1618000,1.58E+06,35382.875
1571000,1.61E+06,-35198.25
1568000,1.58E+06,-7937.625
1569000,1.57E+06,-1475
1567000,1.55E+06,13311.25
1600000,1.56E+06,44951.75
1598000,1.58E+06,17462.375
1614000,1.59E+06,24220.75
1619000,1.60E+06,17871.875
1691000,1.60E+06,86670
1706000,1.67E+06,38280.125
1680000,1.69E+06,-11150
1545000,1.65E+06,-109329.875
1535000,1.57E+06,-34507.5
1557000,1.50E+06,52411
1577000,1.54E+06,37290.875
1590000,1.55E+06,38256.5
1589000,1.56E+06,27663.375
1625000,1.57E+06,53545
1620000,1.59E+06,27065.625
1589000,1.62E+06,-28375.5
1608000,1.60E+06,11449.5
1597000,1.59E+06,2138.625
1567000,1.59E+06,-25673.375
1573000,1.58E+06,-4937
1614000,1.57E+06,39576.625
1639000,1.59E+06,48383.125
1652000,1.62E+06,35244.625
1643000,1.63E+06,14147.5
1616000,1.63E+06,-17950.625
1627000,1.62E+06,8796.5
1640000,1.61E+06,27656.875
1644000,1.63E+06,10684.625
1596000,1.64E+06,-42708.875
1649000,1.62E+06,30851.375
1598000,1.63E+06,-32683.625
1553000,1.59E+06,-41748.875
1539000,1.57E+06,-30698.625
1558000,1.55E+06,7990.5
1568000,1.55E+06,22726.25
1586000,1.56E+06,30558.125
1593000,1.57E+06,19218.75
1640000,1.58E+06,62378.125
1649000,1.61E+06,36049
1650000,1.64E+06,10189.375
1650000,1.64E+06,8066.25
1677000,1.64E+06,37728.5
1677000,1.65E+06,25678.875
1746000,1.67E+06,74981.75
1749000,1.69E+06,55067.5
1727000,1.73E+06,-2459.75
1718000,1.71E+06,4407.875
1748000,1.71E+06,37686.75
1772000,1.72E+06,49484.75
1790000,1.75E+06,41456.125
1780000,1.77E+06,5413.875
1752000,1.78E+06,-23602.625
1766000,1.74E+06,26186.25
1777000,1.74E+06,39469.25
1759000,1.76E+06,-2983.5
1793000,1.75E+06,46796.875
1795000,1.76E+06,30442.875
1812000,1.78E+06,28482.5
1805000,1.79E+06,11256.875
1809000,1.80E+06,5092.125
1782000,1.80E+06,-19048.125
1798000,1.78E+06,13237.375
1799000,1.78E+06,17140
1788000,1.79E+06,-3007.5
1802000,1.78E+06,20068.5
1805000,1.78E+06,27806.75
1824000,1.79E+06,31171.375
1808000,1.81E+06,2130.375
1778000,1.81E+06,-28424.625
1810000,1.78E+06,27065.75
1861000,1.80E+06,60675.875
1862000,1.83E+06,28619.25
1914000,1.85E+06,63036.875
1940000,1.88E+06,58723.375
1873000,1.90E+06,-29668.875
1833000,1.88E+06,-44591.125
1848000,1.84E+06,13003.875
1847000,1.83E+06,13343.75
1874000,1.84E+06,35735.25
1860000,1.86E+06,-2222
1903000,1.85E+06,54939.875
1908000,1.86E+06,43250.25
1970000,1.89E+06,78169.125
1995000,1.92E+06,71930.75
1973000,1.96E+06,12365.625
1956000,1.96E+06,-6798.625
1968000,1.95E+06,17090.125
1973000,1.95E+06,19373.875
1978000,1.95E+06,25064.125
1941000,1.96E+06,-16206.25
1920000,1.94E+06,-21858
1920000,1.91E+06,9287.875
1918000,1.91E+06,5887
1898000,1.91E+06,-11030.5
1879000,1.88E+06,-2650.375
1886000,1.87E+06,11392.125
1901000,1.86E+06,42091.5
1893000,1.88E+06,9678.375
1933000,1.87E+06,64372.75
1947000,1.91E+06,40754
1965000,1.93E+06,38928.75
1959000,1.94E+06,17433.625
1911000,1.94E+06,-31442.5
1903000,1.92E+06,-15373.125
1922000,1.89E+06,33607.125
1986000,1.90E+06,89560.125
1981000,1.93E+06,51835.375
2004000,1.95E+06,51728.75
2010000,1.96E+06,46989
2010000,1.98E+06,30763.5
2010000,1.99E+06,18024.75
2009000,1.99E+06,21626.375
2030000,1.99E+06,43314.875
2068000,2.00E+06,66567.75
2070000,2.03E+06,44584.125
2092000,2.03E+06,59100
2120000,2.07E+06,54070.25
2095000,2.08E+06,16394.875
2128000,2.07E+06,54011.875
2123000,2.08E+06,41468.625
2090000,2.07E+06,18004
2075000,2.07E+06,2711.375
2060000,2.05E+06,6090
2074000,2.05E+06,28433.375
2089000,2.06E+06,32023.125
2099000,2.07E+06,33323.375
2060000,2.08E+06,-21073.75
2072000,2.06E+06,11631.625
2104000,2.06E+06,48835.25
2107000,2.07E+06,38039.875
2092000,2.08E+06,14877.875
2080000,2.07E+06,7042.5
2097000,2.06E+06,37439.125
2080000,2.07E+06,9672
2095000,2.07E+06,26367.75
2121000,2.07E+06,49356.875
2101000,2.08E+06,21089.875
2078000,2.08E+06,-4602.625
2075000,2.07E+06,2936.375
2045000,2.06E+06,-15825.625
2014000,2.04E+06,-24135.5
2038000,2.00E+06,37825.375
2062000,2.02E+06,44273.25
2135000,2.04E+06,96188.625
2140000,2.07E+06,69015.875
2192000,2.10E+06,87138.5
2231000,2.13E+06,105349
2245000,2.21E+06,31624
2276000,2.22E+06,60777
2351000,2.23E+06,123654
2280000,2.26E+06,16241.5
2275000,2.26E+06,12696
2291000,2.24E+06,51151.5
2305000,2.26E+06,46314.5
2319000,2.26E+06,57335.75
2317000,2.29E+06,30310.5
2297000,2.28E+06,14916.5
2236000,2.26E+06,-20795
2255000,2.23E+06,26519.75
2246000,2.22E+06,26979.5
2244000,2.23E+06,14958
2284000,2.22E+06,62364
2304000,2.23E+06,71880.5
2281000,2.26E+06,22962.25
2232000,2.26E+06,-32046.75
2235000,2.23E+06,8456.5
2234000,2.20E+06,32768.5
2298000,2.21E+06,89866
2297000,2.24E+06,58491.5
2265000,2.27E+06,-1998.5
2258000,2.25E+06,3573.25
2305000,2.23E+06,75857.5
2269000,2.26E+06,6789
2270000,2.24E+06,30734
2268000,2.24E+06,31813
2284000,2.25E+06,35769.25
2279000,2.25E+06,29409.25
2328000,2.24E+06,84258.75
2407000,2.27E+06,140001
2374000,2.33E+06,40787.75
2398000,2.34E+06,54194.25
2381000,2.35E+06,28590
2414000,2.34E+06,73088.5
2415000,2.35E+06,61464.75
2385000,2.37E+06,19994
2397000,2.35E+06,51450.5
2377000,2.36E+06,16062.5
2361000,2.33E+06,28561.5
2350000,2.33E+06,15485.25
2379000,2.32E+06,57977.5
2403000,2.32E+06,81392.75
2393000,2.35E+06,39638.75
2433000,2.35E+06,80556.75
2450000,2.38E+06,67569.25
2494000,2.39E+06,103307
2528000,2.42E+06,107892.25
2524000,2.46E+06,66685.75
2532000,2.48E+06,49258
2542000,2.48E+06,57142
2537000,2.48E+06,57048.5
2560000,2.47E+06,87781.5
2554000,2.49E+06,62497.25
2543000,2.49E+06,53385.25
2500000,2.49E+06,13835
2492000,2.46E+06,27914.75
2490000,2.44E+06,53136
2388000,2.45E+06,-61562.25
2410000,2.39E+06,23578
2430000,2.35E+06,79784.75
2450000,2.37E+06,81349.25
