930.23999,932.957,-2.71655296875
934.01001,928.846,5.164306875
941.859985,934.602,7.25830042969
948.820007,939.952,8.86822477344
954.960022,948.279,6.68109133594
969.539978,955.022,14.5175170625
971.469971,962.596,8.87402373437
975.880005,970.876,5.00427257812
964.859985,974.615,-9.75451695312
966.950012,972.349,-5.39874288281
975.599976,971.65,3.95043986719
983.679993,973.797,9.88262971875
976.570007,981.899,-5.32904085156
980.940002,983.901,-2.96087690625
983.409973,984.521,-1.11114516406
949.830017,985.92,-36.0895386641
942.900024,970.919,-28.0191654531
953.400024,942.434,10.9659419688
950.76001,951.45,-0.690307382813
942.309998,956.465,-14.15484575
939.780029,941.641,-1.86047392969
957.369995,937.282,20.0881346484
950.630005,951.402,-0.771972539063
959.450012,958.117,1.33331278125
957.090027,959.589,-2.49920639844
965.590027,962.428,3.16192641406
952.27002,962.882,-10.6116938672
927.330017,965.634,-38.3038941328
940.48999,945.353,-4.86315941406
917.789978,934.304,-16.5142212187
908.72998,923.967,-15.2371830859
898.700012,921.405,-22.7050172969
911.710022,912.472,-0.762023898438
906.690002,909.213,-2.52276655469
918.590027,909.045,9.545105125
928.799988,913.714,15.0855104609
930.090027,923.906,6.18365492969
943.830017,929.479,14.3510130937
947.159973,939.203,7.95709214063
955.98999,947.935,8.05529761719
953.419983,954.763,-1.34283438281
965.400024,958.537,6.86315876563
970.890015,961.448,9.44238316406
968.150024,969.508,-1.35839885156
972.919983,972.418,0.501770109375
980.340027,969.718,10.6224977031
950.700012,973.004,-22.3040163203
947.799988,952.41,-4.60992410938
934.090027,952.787,-18.6972044453
941.530029,943.104,-1.57385283594
930.5,938.681,-8.18103027344
930.830017,938.546,-7.71636971875
930.390015,937.359,-6.96911585938
